Date,Price
2008-02-18,329202
2008-03-02,328890
2008-03-15,329933
2008-03-28,329593
2008-04-10,330663
2008-04-23,331018
2008-05-06,331261
2008-05-19,331857
2008-06-01,331958
2008-06-14,332843
2008-06-28,332750
2008-07-11,331435
2008-07-24,331785
2008-08-06,333705
2008-08-19,334582
2008-09-01,334982
2008-09-14,336249
2008-09-27,336242
2008-10-10,336870
2008-10-23,338705
2008-11-05,338596
2008-11-18,337689
2008-12-01,337938
2008-12-14,337646
2008-12-27,338044
2009-01-09,338521
2009-01-22,339416
2009-02-04,340258
2009-02-17,340827
2009-03-02,341722
2009-03-15,341381
2009-03-28,343251
2009-04-10,343758
2009-04-23,345219
2009-05-06,345964
2009-05-19,344710
2009-06-01,345754
2009-06-14,346065
2009-06-27,346715
2009-07-10,347572
2009-07-23,347563
2009-08-05,348461
2009-08-18,348145
2009-08-31,348125
2009-09-13,347561
2009-09-26,348203
2009-10-09,349834
2009-10-22,350328
2009-11-04,352238
2009-11-17,354983
2009-12-01,360116
2009-12-14,358997
2009-12-27,358137
2010-01-09,357751
2010-01-22,358928
2010-02-04,358404
2010-02-17,358987
2010-03-02,361007
2010-03-15,362037
2010-03-28,362456
2010-04-10,364130
2010-04-23,365199
2010-05-06,366701
2010-05-19,367951
2010-06-01,368547
2010-06-14,370024
2010-06-27,371112
2010-07-10,371748
2010-07-23,372888
2010-08-05,374426
2010-08-18,374980
2010-08-31,375748
2010-09-13,376364
2010-09-26,378567
2010-10-09,379737
2010-10-22,380616
2010-11-04,381032
2010-11-17,381332
2010-11-30,380204
2010-12-13,382185
2010-12-26,384181
2011-01-08,384536
2011-01-21,386335
2011-02-03,386981
2011-02-16,387876
2011-03-01,388069
2011-03-14,389867
2011-03-27,391694
2011-04-09,390186
2011-04-23,393054
2011-05-06,394693
2011-05-19,395995
2011-06-01,399721
2011-06-14,399524
2011-06-27,399659
2011-07-10,400252
2011-07-23,401963
2011-08-05,402628
2011-08-18,404952
2011-08-31,404861
2011-09-13,406087
2011-09-26,407252
2011-10-09,407398
2011-10-22,408225
2011-11-04,409641
2011-11-17,411775
2011-11-30,412301
2011-12-13,413142
2011-12-26,413836
2012-01-08,414097
2012-01-21,414075
2012-02-03,415202
2012-02-16,416838
2012-02-29,415016
2012-03-13,417243
2012-03-26,418525
2012-04-08,421104
2012-04-21,420691
2012-05-04,422491
2012-05-17,425496
2012-05-30,427002
2012-06-12,427531
2012-06-25,428402
2012-07-08,427125
2012-07-21,427806
2012-08-03,428158
2012-08-16,428507
2012-08-29,430009
2012-09-11,430599
2012-09-25,430295
2012-10-08,431520
2012-10-21,433445
2012-11-03,433049
2012-11-16,434722
2012-11-29,435125
2012-12-12,436795
2012-12-25,437441
2013-01-07,438295
2013-01-20,438652
2013-02-02,439472
2013-02-15,438775
2013-02-28,439940
2013-03-13,440041
2013-03-26,442232
2013-04-08,442157
2013-04-21,442417
2013-05-04,443159
2013-05-17,442848
2013-05-30,444471
2013-06-12,446688
2013-06-25,448303
2013-07-08,450912
2013-07-21,450840
2013-08-03,453249
2013-08-16,453699
2013-08-29,453761
2013-09-11,453883
2013-09-24,455804
2013-10-07,458407
2013-10-20,458605
2013-11-02,458128
2013-11-15,460395
2013-11-28,462013
2013-12-11,462185
2013-12-24,464560
2014-01-06,464482
2014-01-19,465558
2014-02-01,463295
2014-02-15,465727
2014-02-28,467587
2014-03-13,468775
2014-03-26,471841
2014-04-08,473091
2014-04-21,475847
2014-05-04,480163
2014-05-17,482631
2014-05-30,483305
2014-06-12,485162
2014-06-25,486578
2014-07-08,487036
2014-07-21,488866
2014-08-03,490020
2014-08-16,488167
2014-08-29,491973
2014-09-11,493322
2014-09-24,495513
2014-10-07,499630
2014-10-20,501086
2014-11-02,503823
2014-11-15,506607
2014-11-28,508351
2014-12-11,509773
2014-12-24,510191
2015-01-06,510004
2015-01-19,511470
2015-02-01,512717
2015-02-14,514161
2015-02-27,514902
2015-03-12,517689
2015-03-25,519201
2015-04-07,520996
2015-04-20,523711
2015-05-03,525081
2015-05-16,528901
2015-05-29,531619
2015-06-11,533852
2015-06-24,535452
2015-07-07,537799
2015-07-21,540688
2015-08-03,546786
2015-08-16,547888
2015-08-29,547264
2015-09-11,548295
2015-09-24,551492
2015-10-07,553913
2015-10-20,555042
2015-11-02,555788
2015-11-15,555968
2015-11-28,560854
2015-12-11,560801
2015-12-24,562742
2016-01-06,563243
2016-01-19,563646
2016-02-01,563567
2016-02-14,565683
2016-02-27,567549
2016-03-11,569420
2016-03-24,571966
2016-04-06,576032
2016-04-19,582996
2016-05-02,585526
2016-05-15,589245
2016-05-28,590286
2016-06-10,596710
2016-06-23,599261
2016-07-06,603599
2016-07-19,607150
2016-08-01,608998
2016-08-14,613009
2016-08-27,616690
2016-09-09,617334
2016-09-22,620729
2016-10-05,625083
2016-10-18,631816
2016-10-31,633883
2016-11-13,636553
2016-11-26,638255
2016-12-09,639851
2016-12-23,644356
2017-01-05,644542
2017-01-18,645501
2017-01-31,651687
2017-02-13,654209
2017-02-26,659587
2017-03-11,666609
2017-03-24,676676
2017-04-06,685484
2017-04-19,691264
2017-05-02,697973
2017-05-15,711508
2017-05-28,718189
2017-06-10,722005
2017-06-23,725171
2017-07-06,727310
2017-07-19,730666
2017-08-01,732081
2017-08-14,736472
2017-08-27,742170
2017-09-09,747940
2017-09-22,750243
2017-10-05,752953
2017-10-18,755540
2017-10-31,758933
2017-11-13,761765
2017-11-26,760253
2017-12-09,762763
2017-12-22,762101
2018-01-04,762992
2018-01-17,763937
2018-01-30,764200
2018-02-12,765603
2018-02-25,762733
2018-03-10,758528
2018-03-23,754913
2018-04-05,751867
2018-04-18,751667
2018-05-01,749949
2018-05-15,745466
2018-05-28,742686
2018-06-10,744642
2018-06-23,745237
2018-07-06,748570
2018-07-19,748636
2018-08-01,747673
2018-08-14,747079
2018-08-27,744840
2018-09-09,738193
2018-09-22,741372
2018-10-05,741053
2018-10-18,740816
2018-10-31,739980
2018-11-13,741578
2018-11-26,746574
2018-12-09,746272
2018-12-22,747629
2019-01-04,749728
2019-01-17,750170
2019-01-30,753670
2019-02-12,751670
2019-02-25,750574
2019-03-10,752410
2019-03-23,757557
2019-04-05,758257
2019-04-18,760461
2019-05-01,757288
2019-05-14,762354
2019-05-27,766222
2019-06-09,765552
2019-06-22,764798
2019-07-05,768332
2019-07-18,767628
2019-07-31,771020
2019-08-13,771776
2019-08-26,770954
2019-09-08,770836
2019-09-21,777857
2019-10-04,780971
2019-10-18,783674
2019-10-31,786286
2019-11-13,787656
2019-11-26,788631
2019-12-09,793703
2019-12-22,793015
2020-01-04,794449
2020-01-17,792702
2020-01-30,791716
2020-02-12,795905
2020-02-25,801436
2020-03-09,802373
2020-03-22,809951
2020-04-04,809983
2020-04-17,813025
2020-04-30,820639
2020-05-13,818667
2020-05-26,818241
2020-06-08,822815
2020-06-21,834449
2020-07-04,838689
2020-07-17,846113
2020-07-30,854758
2020-08-12,857774
2020-08-25,862329
2020-09-07,863358
2020-09-20,866651
2020-10-03,866534
2020-10-16,868976
2020-10-29,873071
2020-11-11,876617
2020-11-24,880469
2020-12-07,877786
2020-12-20,880248
2021-01-02,880547
2021-01-15,883988
2021-01-28,889580
2021-02-10,896811
2021-02-23,903102
2021-03-09,910205
2021-03-22,914804
2021-04-04,916773
2021-04-17,920523
2021-04-30,926621
2021-05-13,935815
2021-05-26,940464
2021-06-08,938246
2021-06-21,938177
2021-07-04,938632
2021-07-17,938815
2021-07-30,939767
2021-08-12,939252
2021-08-25,942756
2021-09-07,944469
2021-09-20,947453
2021-10-03,957750
2021-10-16,965359
2021-10-29,970354
2021-11-11,978994
2021-11-24,982169
2021-12-07,985016
2021-12-20,987904
2022-01-02,993325
2022-01-15,995098
2022-01-28,1001797
2022-02-10,1008463
2022-02-23,1022997
2022-03-08,1024606
2022-03-21,1036910
2022-04-03,1039347
2022-04-16,1049403
2022-04-29,1051815
2022-05-12,1057688
2022-05-25,1059839
2022-06-07,1062044
2022-06-20,1061715
2022-07-03,1064737
2022-07-16,1066812
2022-07-29,1065139
2022-08-12,1065380
2022-08-25,1065924
2022-09-07,1066574
2022-09-20,1063071
2022-10-03,1064075
2022-10-16,1065240
2022-10-29,1063434
2022-11-11,1057413
2022-11-24,1058452
2022-12-07,1054932
2022-12-20,1054635
2023-01-02,1053570
2023-01-15,1052057
2023-01-28,1042281
2023-02-10,1028285
2023-02-23,1019575
2023-03-08,1014805
2023-03-21,1003613
2023-04-03,996461
2023-04-16,984549
2023-04-29,982729
2023-05-12,975831
2023-05-25,974347
2023-06-07,984459
2023-06-20,991413
2023-07-03,990731
2023-07-16,991300
2023-07-29,993993
2023-08-11,996663
2023-08-24,998175
2023-09-06,998301
2023-09-19,1007516
2023-10-02,1009412
2023-10-15,1013125
2023-10-28,1011350
2023-11-10,1012288
2023-11-23,1012171
2023-12-06,1006086
2023-12-19,999553
